arm,model_name,question_number,question_type,judge_recommended,use_case_category,status,answered,error_message,gold_count,pred_count,count_correct,count_error,gold_company_count,pred_company_count,company_precision,company_recall,company_f1,missing_companies,extra_kb_companies,gold_county_count,pred_county_count,county_precision,county_recall,county_f1,entity_basis,entity_precision,entity_recall,entity_f1,gold_numbers,numeric_recall,field_value_accuracy,unknown_company_mentions,unknown_company_mention_count,has_answer_section,has_evidence_section,has_count_section,has_supporting_row_ids_section,has_notes_section,format_core_ok,supporting_row_ids,supporting_row_id_count,bad_supporting_row_ids,duplicate_supporting_row_id_count,count_vs_supporting_ids_ok,inline_thinking_leak,prompt_eval_count,eval_count,num_ctx_requested,runtime_seconds,map_failed_count,candidate_count,verified_count,response_char_count,source_file,source_question
direct_context,qwen3.6:35b-a3b,11,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,3,3,True,0,1,1,1.0,1.0,1.0,[],[],1,0,0.0,0.0,0.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[148, 151, 161]",3,[],0,True,False,40274,1280,65536,12.617166206,,,,761,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.
direct_context,qwen3.6:35b-a3b,12,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,3,3,True,0,3,3,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[35, 51, 69]",3,[],0,True,False,40279,5138,65536,46.63934746,,,,629,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.
direct_context,qwen3.6:35b-a3b,13,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,,6,,,6,7,0.8571,1.0,0.9231,[],"[""Rivian Automotive""]",0,0,1.0,1.0,1.0,company,0.8571,1.0,0.9231,"[""1"", ""2"", ""3""]",1.0,1.0,[],0,True,True,True,True,True,True,"[35, 51, 69, 84, 150, 172]",6,[],0,True,False,40275,3150,65536,29.542941935,,,,905,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role."
direct_context,qwen3.6:35b-a3b,14,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,2,2,True,0,2,2,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[196, 197]",2,[],0,True,False,40275,2342,65536,22.31978431,,,,667,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.
direct_context,qwen3.6:35b-a3b,15,list_or_lookup_judge_recommended,True,Supplier Discovery & Matchmaking,ok,True,,0,0,True,0,0,0,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,none_expected,1.0,1.0,1.0,"[""2"", ""3""]",1.0,,[],0,True,True,True,True,True,True,"[2, 3, 1, 2]",3,[],1,False,False,40279,3687,65536,34.259567238,,,,454,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.
direct_context,qwen3.6:35b-a3b,16,list_multi_filter_judge_recommended,True,Supplier Discovery & Matchmaking,ok,True,,1,1,True,0,1,1,1.0,1.0,1.0,[],[],0,1,0.0,1.0,0.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,[35],1,[],0,True,False,40272,1550,65536,14.86836827,,,,464,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.
direct_context,qwen3.6:35b-a3b,17,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,,0,,,0,0,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,not_applicable,,,,"[""1"", ""2""]",1.0,,[],0,True,True,True,True,True,True,"[18, 1, 2]",3,[],0,False,False,40278,4580,65536,42.216281452,,,,448,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?"
direct_context,qwen3.6:35b-a3b,18,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,5,5,True,0,5,6,0.8333,1.0,0.9091,[],"[""Toyota Industries Group (TACG-TICA)""]",0,0,1.0,1.0,1.0,company,0.8333,1.0,0.9091,"[""1"", ""2"", ""3""]",1.0,0.8,"[""Jackson America""]",1,True,True,True,True,True,True,"[69, 99, 130, 201, 204]",5,[],0,True,False,40277,5645,65536,51.618422074,,,,1480,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?"
direct_context,qwen3.6:35b-a3b,19,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,1,2,False,1,1,2,0.5,1.0,0.6667,[],"[""TCI Powder Coatings""]",0,0,1.0,1.0,1.0,company,0.5,1.0,0.6667,"[""2"", ""3""]",1.0,1.0,[],0,True,True,True,True,True,True,"[39, 173]",2,[],0,True,False,40271,2931,65536,27.209739301,,,,990,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?"
direct_context,qwen3.6:35b-a3b,20,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,6,18,False,12,6,18,0.3333,1.0,0.5,[],"[""Fouts Brothers Fire Equipment"", ""Hitachi Astemo"", ""Hwashin"", ""Hyundai & LG Energy Solution (LGES)"", ""Hyundai Industrial Co."", ""Hyundai MOBIS (Georgia)"", ""Hyundai Transys Georgia Powertrain"", ""Hyundai Transys Georgia Seating Systems"", ""IMS Gear Georgia Inc."", ""Inalfa Roof Systems Inc."", ""JAC Products Inc."", ""Jefferson Southern Corp.""]",0,0,1.0,1.0,1.0,company,0.3333,1.0,0.5,"[""1"", ""2""]",1.0,0.75,[],0,True,True,True,True,True,True,"[10, 53, 75, 76, 77, 78, 79, 80, 83, 84, 86, 87, 89, 93, 99, 130, 145, 165]",18,[],0,True,False,40294,6069,65536,55.190674678,,,,2032,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to."
direct_context,qwen3.6:35b-a3b,21,list_multi_filter,False,Supplier Discovery & Matchmaking,ok,True,,5,8,False,3,5,8,0.625,1.0,0.7692,[],"[""Dongwon Autopart Technology Georgia LLC"", ""Flambeau Inc."", ""Grudem""]",0,7,0.0,1.0,0.0,company,0.625,1.0,0.7692,"[""2"", ""3"", ""300"", ""310"", ""345"", ""400"", ""500"", ""582""]",1.0,0.75,[],0,True,True,True,True,True,True,"[3, 4, 5, 6, 7, 9, 14, 16]",8,[],0,True,False,40283,8246,65536,76.491184938,,,,1376,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.
direct_context,qwen3.6:35b-a3b,22,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,2,2,True,0,2,2,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""3""]",1.0,1.0,[],0,True,True,True,True,True,True,"[39, 111]",2,[],0,True,False,40275,4193,65536,38.343114718,,,,466,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.
direct_context,qwen3.6:35b-a3b,23,list_or_lookup_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,28,28,True,0,25,25,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""1""]",1.0,1.0,[],0,True,True,True,True,True,True,"[69, 119, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205]",28,[],0,True,False,40282,7740,65536,71.316303317,,,,2966,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?"
direct_context,qwen3.6:35b-a3b,24,list_or_lookup_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,6,6,True,0,6,6,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[53, 76, 77, 78, 83, 86]",6,[],0,True,False,40274,2751,65536,25.914999585,,,,926,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?"
direct_context,qwen3.6:35b-a3b,25,count_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,6,6,True,0,6,6,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""100"", ""104"", ""120"", ""130"", ""155"", ""164"", ""200""]",1.0,0.6667,[],0,True,True,True,True,True,True,"[51, 53, 83, 84, 86, 150]",6,[],0,True,False,40283,4540,65536,41.710198025,,,,954,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?"
direct_context,qwen3.6:35b-a3b,26,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,2,2,True,0,2,2,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""3""]",1.0,1.0,[],0,True,True,True,True,True,True,"[35, 51]",2,[],0,True,False,40271,5109,65536,46.873029338,,,,741,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.
direct_context,qwen3.6:35b-a3b,27,list_multi_filter,False,Supply Chain Risk & Resilience,ok,True,,11,11,True,0,11,11,1.0,1.0,1.0,[],[],0,9,0.0,1.0,0.0,company,1.0,1.0,1.0,"[""1"", ""2""]",1.0,0.6667,[],0,True,True,True,True,True,True,"[10, 75, 79, 80, 87, 89, 93, 99, 130, 145, 165]",11,[],0,True,False,40278,4885,65536,44.211685655,,,,1125,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').
direct_context,qwen3.6:35b-a3b,28,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,3,3,True,0,3,3,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""130"", ""160"", ""200""]",1.0,0.6667,[],0,True,True,True,True,True,True,"[60, 84, 139]",3,[],0,True,False,40282,3290,65536,30.317989947,,,,777,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.
direct_context,qwen3.6:35b-a3b,29,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,23,20,False,-3,23,18,1.0,0.7826,0.878,"[""TI Fluid Systems"", ""TN Americas Holding Inc."", ""Tie Down Engineering"", ""Toyota Industries Group (TACG-TICA)"", ""Trenton Pressing""]",[],0,0,1.0,1.0,1.0,company,1.0,0.7826,0.878,[],,1.0,[],0,True,True,True,True,True,True,"[186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205]",20,[],0,True,False,40270,3904,65536,35.773582265,,,,1729,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?
direct_context,qwen3.6:35b-a3b,30,aggregation_ranking_judge_recommended,True,Supply Chain Mapping & Visibility,ok,True,,10,10,True,0,10,9,0.0,0.0,0.0,"[""ACM Georgia LLC"", ""Arising Industries Inc."", ""Dinex Emissions Inc."", ""Fouts Brothers Fire Equipment"", ""JTEKT North America Corp."", ""Kautex Inc."", ""Lark United Manufacturing Inc."", ""Lund International Inc."", ""Mack Trucks"", ""Mando America Corp.""]","[""Superior Essex Inc."", ""TI Fluid Systems"", ""TN Americas Holding Inc."", ""Toyota Industries Group (TACG-TICA)"", ""WIKA USA"", ""Yachiyo Manufacturing of America LLC"", ""Yamaha Motor Manufacturing Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]",0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""400"", ""460"", ""500"", ""582"", ""630"", ""700"", ""800"", ""860""]",0.0,0.2,[],0,True,True,True,True,True,True,"[196, 201, 200, 199, 203, 205, 181, 183, 184, 171]",10,[],0,True,False,40276,9219,65536,83.497604363,,,,1995,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?"
direct_context,qwen3.6:35b-a3b,31,list_or_lookup,False,Product & Technology Trends,ok,True,,7,7,True,0,7,9,0.7778,1.0,0.875,[],"[""Dongwon Autopart Technology Georgia LLC"", ""Dorsett Industries Inc.""]",0,0,1.0,1.0,1.0,company,0.7778,1.0,0.875,"[""2"", ""3""]",1.0,0.7857,[],0,True,True,True,True,True,True,"[6, 21, 23, 36, 41, 67, 74]",7,[],0,True,False,40276,9016,65536,82.642589106,,,,1543,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?
direct_context,qwen3.6:35b-a3b,32,list_or_lookup,False,Product & Technology Trends,ok,True,,1,1,True,0,1,2,0.5,1.0,0.6667,[],"[""Toyota Industries Group (TACG-TICA)""]",0,1,0.0,1.0,0.0,company,0.5,1.0,0.6667,[],,1.0,"[""Jackson America""]",1,True,True,True,True,True,True,[69],1,[],0,True,False,40289,2636,65536,25.845661177,,,,756,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth."
direct_context,qwen3.6:35b-a3b,33,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,3,3,True,0,3,3,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""1000"", ""1100"", ""1800"", ""3000""]",1.0,1.0,[],0,True,True,True,True,True,True,"[173, 176, 177]",3,[],0,True,False,40293,6403,65536,57.954425914,,,,850,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?"
direct_context,qwen3.6:35b-a3b,34,aggregation_ranking,False,Product & Technology Trends,ok,True,,4,4,True,0,4,4,0.75,0.75,0.75,"[""ZF Gainesville LLC""]","[""Hyundai Transys Georgia Powertrain""]",0,0,1.0,1.0,1.0,company,0.75,0.75,0.75,"[""160"", ""200"", ""170000""]",0.6667,0.75,[],0,True,True,True,True,True,True,"[60, 84, 129, 139]",4,[],0,True,False,40273,2210,65536,20.993000203,,,,674,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?"
direct_context,qwen3.6:35b-a3b,35,list_multi_filter,False,Product & Technology Trends,ok,True,,5,4,False,-1,5,4,1.0,0.8,0.8889,"[""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.8,0.8889,[],,0.6,[],0,True,True,True,True,True,True,"[60, 84, 129, 139]",4,[],0,True,False,40274,2510,65536,23.37757837,,,,924,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?"
direct_context,qwen3.6:35b-a3b,36,list_or_lookup,False,Product & Technology Trends,ok,True,,11,11,True,0,11,11,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""1"", ""2""]",1.0,1.0,[],0,True,True,True,True,True,True,"[10, 75, 79, 80, 87, 89, 93, 99, 130, 145, 165]",11,[],0,True,False,40265,3722,65536,34.410354988,,,,1224,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,Which Tier 1/2 Georgia companies listed under General Automotive?
direct_context,qwen3.6:35b-a3b,37,list_or_lookup,False,Product & Technology Trends,ok,True,,5,4,False,-1,5,4,1.0,0.8,0.8889,"[""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.8,0.8889,"[""130"", ""160"", ""200"", ""170000"", ""170650""]",0.6,0.9,[],0,True,True,True,True,True,True,"[60, 84, 129, 139]",4,[],0,True,False,40272,3415,65536,31.581396422,,,,697,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?
direct_context,qwen3.6:35b-a3b,38,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,2,2,True,0,2,3,0.6667,1.0,0.8,[],"[""SungEel Recycling Park Georgia""]",0,2,0.0,1.0,0.0,company,0.6667,1.0,0.8,[],,,[],0,True,True,True,True,True,True,"[53, 58]",2,[],0,True,False,40273,2296,65536,21.849744385,,,,895,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?"
direct_context,qwen3.6:35b-a3b,39,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,1,1,True,0,1,0,0.0,0.0,0.0,"[""Racemark International LLC""]",[],0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,[],,0.5,"[""Ramack International LLC""]",1,True,True,True,True,True,True,[150],1,[],0,True,False,40272,1836,65536,17.773718076,,,,527,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia supplier appears to play an innovation-stage role through research, development, or prototyping activity?"
direct_context,qwen3.6:35b-a3b,40,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,5,5,True,0,5,5,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,0.5,[],0,True,True,True,True,True,True,"[35, 51, 69, 84, 150]",5,[],0,True,False,40275,3218,65536,29.995982863,,,,997,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?"
direct_context,qwen3.6:35b-a3b,41,lookup,False,Site Selection & Expansion Planning,ok,True,,2,2,True,0,2,2,1.0,1.0,1.0,[],[],2,2,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[39, 111]",2,[],0,True,False,40271,4447,65536,40.519063767,,,,855,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?"
direct_context,qwen3.6:35b-a3b,42,list_or_lookup_judge_recommended,True,Site Selection & Expansion Planning,ok,True,,1,1,True,0,1,1,1.0,1.0,1.0,[],[],1,1,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,[150],1,[],0,True,False,40275,1363,65536,13.605332534,,,,556,results/direct_context/raw_json/answers_qwen3.6_35b-a3b.jsonl,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?"
direct_context,qwen3:30b,1,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,18,13,False,-5,18,12,1.0,0.6667,0.8,"[""Hyundai Industrial Co."", ""Hyundai Motor Group"", ""Hyundai Transys Georgia Seating Systems"", ""Inalfa Roof Systems Inc."", ""JAC Products Inc."", ""Jefferson Southern Corp.""]",[],0,0,1.0,1.0,1.0,company,1.0,0.6667,0.8,"[""1"", ""2""]",1.0,0.963,[],0,True,True,True,True,True,True,"[10, 53, 75, 76, 77, 78, 79, 80, 83, 84, 86, 87, 99]",13,[],0,True,False,40017,2786,65536,52.527045725,,,,1803,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"Show all ""Tier 1/2"" suppliers in Georgia, list their EV Supply Chain Role and Product / Service."
direct_context,qwen3:30b,2,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,6,4,False,-2,6,4,1.0,0.6667,0.8,"[""F&P Georgia Manufacturing"", ""Honda Development & Manufacturing""]",[],0,0,1.0,1.0,1.0,company,1.0,0.6667,0.8,"[""1"", ""2""]",1.0,1.0,[],0,True,True,True,True,False,True,"[76, 77, 83, 86]",4,[],0,True,False,40013,3720,65536,43.544225064,,,,380,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"Which Georgia companies are classified under Battery Cell or Battery Pack roles, and what tier is each assigned?"
direct_context,qwen3:30b,3,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,5,3,False,-2,5,3,1.0,0.6,0.75,"[""Novelis Inc."", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.6,0.75,[],,1.0,[],0,True,True,True,True,True,True,"[60, 84, 139]",3,[],0,True,False,40011,2761,65536,32.665064669,,,,672,results/direct_context/raw_json/answers_qwen3_30b.jsonl,Map all Thermal Management suppliers in Georgia and show which Primary OEMs they are linked to.
direct_context,qwen3:30b,4,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,4,1,False,-3,4,1,1.0,0.25,0.4,"[""Morgan Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.25,0.4,"[""320"", ""350"", ""17500"", ""230000""]",0.25,0.25,[],0,True,True,True,True,True,True,[69],1,[],0,True,False,40011,2916,65536,34.230595553,,,,507,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"List every Georgia company classified under Power Electronics or Charging Infrastructure, along with their Employment size."
direct_context,qwen3:30b,5,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,,9,,,11,9,1.0,0.8182,0.9,"[""Kia Georgia Inc."", ""Minebea AccessSolutions USA Inc.""]",[],0,0,1.0,1.0,1.0,company,1.0,0.8182,0.9,"[""11""]",0.0,0.303,[],0,True,True,True,True,True,True,"[171, 172, 173, 174, 175, 176, 177, 178, 179]",9,[],0,True,False,40011,2748,65536,32.425899092,,,,922,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"Which companies are classified as Direct Manufacturer, and what EV Supply Chain Roles do they cover?"
direct_context,qwen3:30b,6,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,3,3,True,0,1,1,1.0,1.0,1.0,[],[],1,1,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[64, 128, 129]",3,[],0,True,False,40014,2404,65536,28.367564531,,,,661,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"What locations does Novelis Inc. operate in, and what primary facility types are associated with each location?"
direct_context,qwen3:30b,7,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,1,,,1,1,0.0,0.0,0.0,"[""WIKA USA""]","[""Arising Industries Inc.""]",1,1,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""250000""]",0.0,0.3333,[],0,True,True,True,True,False,True,[5],1,[],0,True,False,40014,5021,65536,59.054253067,,,,285,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"In Gwinnett County, which company has the highest Employment and what is its EV Supply Chain Role?"
direct_context,qwen3:30b,8,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,8,,,0,6,0.0,1.0,0.0,[],"[""Lear Corporation"", ""Milliken & Co./Valway Plant"", ""Mobis Alabama LLC"", ""Seoyon E-HWA"", ""Seoyon E-Hwa Interior Systems"", ""Sewon America Inc.""]",1,1,1.0,1.0,1.0,county,1.0,1.0,1.0,"[""1"", ""2435""]",0.5,,[],0,True,True,True,True,False,True,"[45, 46, 148, 100, 151, 157, 158, 161]",8,[],0,True,False,40007,6519,65536,77.08127861,,,,746,results/direct_context/raw_json/answers_qwen3_30b.jsonl,Which county have the highest total Employment among Tier 1 suppliers only?
direct_context,qwen3:30b,9,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,11,,,0,8,0.0,1.0,0.0,[],"[""Denso Manufacturing Georgia"", ""Duckyang"", ""Grudem"", ""Haering Precision USA LP"", ""JTEKT North America Corp."", ""Oneda Corp."", ""Peerless-Winsmith Inc."", ""ZF Gainesville LLC""]",1,3,0.3333,1.0,0.5,county,0.3333,1.0,0.5,"[""314452""]",0.0,,[],0,True,True,True,True,True,True,"[1, 3, 35, 42, 70, 71, 90, 139, 203, 204, 205]",11,[],0,True,False,40014,12379,65536,150.738793009,,,,893,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"Which county has the highest total employment across all companies, and what is the combined employment in that county?"
direct_context,qwen3:30b,10,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,10,8,False,-2,10,15,0.6,0.9,0.72,"[""Superior Essex Inc.""]","[""Archer Aviation Inc."", ""Blue Bird Corp."", ""Mercedes-Benz USA LLC"", ""Rivian Automotive"", ""SK Battery America"", ""Yamaha Motor Manufacturing Corp.""]",0,0,1.0,1.0,1.0,company,0.6,0.9,0.72,[],,0.8,[],0,True,True,True,True,True,True,"[171, 172, 173, 174, 176, 177, 178, 179]",8,[],0,True,False,40012,2034,65536,24.095982342,,,,789,results/direct_context/raw_json/answers_qwen3_30b.jsonl,Identify all Vehicle Assembly facilities in Georgia and list the corresponding Primary OEM associated with each facility.
direct_context,qwen3:30b,11,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,3,3,True,0,1,1,1.0,1.0,1.0,[],[],1,1,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[148, 151, 161]",3,[],0,True,False,40015,1236,65536,14.792416497,,,,618,results/direct_context/raw_json/answers_qwen3_30b.jsonl,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.
direct_context,qwen3:30b,12,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,3,3,True,0,3,3,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[35, 51, 69]",3,[],0,True,False,40020,2266,65536,26.796682959,,,,820,results/direct_context/raw_json/answers_qwen3_30b.jsonl,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.
direct_context,qwen3:30b,13,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,,3,,,6,5,0.6,0.5,0.5455,"[""Duckyang"", ""GSC Steel Stamping LLC"", ""Suzuki Manufacturing of America Corp.""]","[""Kia Georgia Inc."", ""Rivian Automotive""]",0,0,1.0,1.0,1.0,company,0.6,0.5,0.5455,"[""1"", ""2"", ""3""]",1.0,0.8889,[],0,True,True,True,True,True,True,"[51, 84, 150]",3,[],0,True,False,40016,2263,65536,26.524102172,,,,893,results/direct_context/raw_json/answers_qwen3_30b.jsonl,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role."
