arm,model_name,question_number,mention_text,classification,sources,matched_kb_company,similarity,matched_field,matched_value
direct_context,qwen3.6:35b-a3b,8,PPG Industries Inc,known_kb_company,evidence_company,PPG Industries Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,8,Sewon America Inc,known_kb_company,evidence_company,Sewon America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,8,QSR Inc,known_kb_company,evidence_company,QSR Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,8,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3.6:35b-a3b,8,Rivian Automotive,known_kb_company,evidence_company,Rivian Automotive,1.0,,
direct_context,qwen3.6:35b-a3b,8,SHIROKI North America Inc,known_kb_company,evidence_company,SHIROKI North America Inc,1.0,,
direct_context,qwen3.6:35b-a3b,8,SAFT America Inc,known_kb_company,evidence_company,SAFT America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,8,Sejong Georgia LLC,known_kb_company,evidence_company,Sejong Georgia LLC,1.0,,
direct_context,qwen3.6:35b-a3b,8,Seohan Auto USA,known_kb_company,evidence_company,Seohan Auto USA,1.0,,
direct_context,qwen3.6:35b-a3b,8,Seoyon E-HWA,known_kb_company,evidence_company,Seoyon E-HWA,1.0,,
direct_context,qwen3.6:35b-a3b,8,Seoyon E-Hwa Interior Systems,known_kb_company,evidence_company,Seoyon E-Hwa Interior Systems,1.0,,
direct_context,qwen3.6:35b-a3b,8,Solvay Specialty Polymers USA LLC,known_kb_company,evidence_company,Solvay Specialty Polymers USA LLC,1.0,,
direct_context,qwen3.6:35b-a3b,8,SK Battery America,known_kb_company,evidence_company,SK Battery America,1.0,,
direct_context,qwen3.6:35b-a3b,8,SKF USA Inc,known_kb_company,evidence_company,SKF USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,8,Southern Switches Corp,known_kb_company,evidence_company,Southern Switches Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,8,SRG Global Inc,known_kb_company,evidence_company,SRG Global Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,8,Stryten Energy,known_kb_company,evidence_company,Stryten Energy,1.0,,
direct_context,qwen3.6:35b-a3b,8,Suhner Manufacturing Corp,known_kb_company,evidence_company,Suhner Manufacturing Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,9,JTEKT North America Corp,known_kb_company,evidence_company,JTEKT North America Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,9,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,qwen3.6:35b-a3b,9,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3.6:35b-a3b,9,Haering Precision USA LP,known_kb_company,evidence_company,Haering Precision USA LP,1.0,,
direct_context,qwen3.6:35b-a3b,9,Denso Manufacturing Georgia,known_kb_company,evidence_company,Denso Manufacturing Georgia,1.0,,
direct_context,qwen3.6:35b-a3b,9,Oneda Corp,known_kb_company,evidence_company,Oneda Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,9,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,9,Toyota Industries Group (TACG-TICA),known_kb_company,evidence_company,Toyota Industries Group (TACG-TICA),1.0,,
direct_context,qwen3.6:35b-a3b,9,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3.6:35b-a3b,10,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,10,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,10,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,10,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3.6:35b-a3b,10,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,10,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,qwen3.6:35b-a3b,10,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,qwen3.6:35b-a3b,10,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,qwen3.6:35b-a3b,10,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,10,Thomson Plastics Inc,known_kb_company,evidence_company,Thomson Plastics Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,11,Sewon America Inc,known_kb_company,"evidence_company,answer_prose",Sewon America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,12,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3.6:35b-a3b,12,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,12,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,13,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3.6:35b-a3b,13,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,13,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,13,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,13,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3.6:35b-a3b,13,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,14,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,qwen3.6:35b-a3b,14,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,16,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3.6:35b-a3b,18,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,18,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3.6:35b-a3b,18,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3.6:35b-a3b,18,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,qwen3.6:35b-a3b,18,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3.6:35b-a3b,19,Archer Aviation Inc,known_kb_company,"evidence_company,answer_prose",Archer Aviation Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,19,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3.6:35b-a3b,20,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,qwen3.6:35b-a3b,20,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3.6:35b-a3b,20,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
direct_context,qwen3.6:35b-a3b,20,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,20,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3.6:35b-a3b,20,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,20,JAC Products Inc,known_kb_company,evidence_company,JAC Products Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hyundai Industrial Co,known_kb_company,evidence_company,Hyundai Industrial Co.,1.0,,
direct_context,qwen3.6:35b-a3b,20,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3.6:35b-a3b,20,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3.6:35b-a3b,20,Inalfa Roof Systems Inc,known_kb_company,evidence_company,Inalfa Roof Systems Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,20,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,21,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,qwen3.6:35b-a3b,21,Flambeau Inc,known_kb_company,evidence_company,Flambeau Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,21,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,21,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,21,ACM Georgia LLC,known_kb_company,evidence_company,ACM Georgia LLC,1.0,,
direct_context,qwen3.6:35b-a3b,21,FOX Factory,known_kb_company,evidence_company,FOX Factory,1.0,,
direct_context,qwen3.6:35b-a3b,21,Dongwon Autopart Technology Georgia LLC,known_kb_company,evidence_company,Dongwon Autopart Technology Georgia LLC,1.0,,
direct_context,qwen3.6:35b-a3b,21,AVS,known_kb_company,evidence_company,AVS,1.0,,
direct_context,qwen3.6:35b-a3b,22,Archer Aviation Inc,known_kb_company,evidence_company,Archer Aviation Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,22,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,23,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,23,Morgan Corp,known_kb_company,evidence_company,Morgan Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,23,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,qwen3.6:35b-a3b,23,Tie Down Engineering,known_kb_company,evidence_company,Tie Down Engineering,1.0,,
direct_context,qwen3.6:35b-a3b,23,TN Americas Holding Inc,known_kb_company,evidence_company,TN Americas Holding Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Toyota Industries Group (TACG-TICA),known_kb_company,evidence_company,Toyota Industries Group (TACG-TICA),1.0,,
direct_context,qwen3.6:35b-a3b,23,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
direct_context,qwen3.6:35b-a3b,23,Valeo,known_kb_company,evidence_company,Valeo,1.0,,
direct_context,qwen3.6:35b-a3b,23,Vanguard National Trailer Corp,known_kb_company,evidence_company,Vanguard National Trailer Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Vernay,known_kb_company,evidence_company,Vernay,1.0,,
direct_context,qwen3.6:35b-a3b,23,Vista Metals Corp,known_kb_company,evidence_company,Vista Metals Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Voestalpine Automotive Body Parts Inc,known_kb_company,evidence_company,Voestalpine Automotive Body Parts Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Volvo Cars USA,known_kb_company,evidence_company,Volvo Cars USA,1.0,,
direct_context,qwen3.6:35b-a3b,23,Volvo Group North America,known_kb_company,evidence_company,Volvo Group North America,1.0,,
direct_context,qwen3.6:35b-a3b,23,Wabash National Corp,known_kb_company,evidence_company,Wabash National Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Wheelabrator Group Inc,known_kb_company,evidence_company,Wheelabrator Group Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,23,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,qwen3.6:35b-a3b,23,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Woory Industrial Co,known_kb_company,evidence_company,Woory Industrial Co.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Yachiyo Manufacturing of America LLC,known_kb_company,evidence_company,Yachiyo Manufacturing of America LLC,1.0,,
direct_context,qwen3.6:35b-a3b,23,Yamaha Motor Manufacturing Corp,known_kb_company,evidence_company,Yamaha Motor Manufacturing Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,23,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,qwen3.6:35b-a3b,23,YKK USA Inc,known_kb_company,evidence_company,YKK USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,23,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3.6:35b-a3b,24,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,24,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,24,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3.6:35b-a3b,24,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,24,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3.6:35b-a3b,24,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3.6:35b-a3b,25,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,25,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,25,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3.6:35b-a3b,25,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,25,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3.6:35b-a3b,25,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3.6:35b-a3b,26,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3.6:35b-a3b,26,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,27,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,qwen3.6:35b-a3b,27,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3.6:35b-a3b,27,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3.6:35b-a3b,27,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
direct_context,qwen3.6:35b-a3b,27,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,27,JAC Products Inc,known_kb_company,evidence_company,JAC Products Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,27,Hyundai Industrial Co,known_kb_company,evidence_company,Hyundai Industrial Co.,1.0,,
direct_context,qwen3.6:35b-a3b,27,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3.6:35b-a3b,27,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3.6:35b-a3b,27,Inalfa Roof Systems Inc,known_kb_company,evidence_company,Inalfa Roof Systems Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,27,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,28,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3.6:35b-a3b,28,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,28,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Trenton Pressing Inc,known_kb_company,evidence_company,Trenton Pressing Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Valeo,known_kb_company,evidence_company,Valeo,1.0,,
direct_context,qwen3.6:35b-a3b,29,Vanguard National Trailer Corp,known_kb_company,evidence_company,Vanguard National Trailer Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Vernay,known_kb_company,evidence_company,Vernay,1.0,,
direct_context,qwen3.6:35b-a3b,29,Vista Metals Corp,known_kb_company,evidence_company,Vista Metals Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Voestalpine Automotive Body Parts Inc,known_kb_company,evidence_company,Voestalpine Automotive Body Parts Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Volvo Cars USA,known_kb_company,evidence_company,Volvo Cars USA,1.0,,
direct_context,qwen3.6:35b-a3b,29,Volvo Group North America,known_kb_company,evidence_company,Volvo Group North America,1.0,,
direct_context,qwen3.6:35b-a3b,29,Wabash National Corp,known_kb_company,evidence_company,Wabash National Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Wheelabrator Group Inc,known_kb_company,evidence_company,Wheelabrator Group Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,29,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,qwen3.6:35b-a3b,29,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Woory Industrial Co,known_kb_company,evidence_company,Woory Industrial Co.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Yachiyo Manufacturing of America LLC,known_kb_company,evidence_company,Yachiyo Manufacturing of America LLC,1.0,,
direct_context,qwen3.6:35b-a3b,29,Yamaha Motor Manufacturing Corp,known_kb_company,evidence_company,Yamaha Motor Manufacturing Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,29,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,qwen3.6:35b-a3b,29,YKK USA Inc,known_kb_company,evidence_company,YKK USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,29,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3.6:35b-a3b,30,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,qwen3.6:35b-a3b,30,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,qwen3.6:35b-a3b,30,Yamaha Motor Manufacturing Corp,known_kb_company,evidence_company,Yamaha Motor Manufacturing Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,30,Yachiyo Manufacturing of America LLC,known_kb_company,evidence_company,Yachiyo Manufacturing of America LLC,1.0,,
direct_context,qwen3.6:35b-a3b,30,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3.6:35b-a3b,30,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,qwen3.6:35b-a3b,30,TN Americas Holding Inc,known_kb_company,evidence_company,TN Americas Holding Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,30,Toyota Industries Group (TACG-TICA),known_kb_company,evidence_company,Toyota Industries Group (TACG-TICA),1.0,,
direct_context,qwen3.6:35b-a3b,30,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,31,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,31,Down 2 Earth Trailers,known_kb_company,evidence_company,Down 2 Earth Trailers,1.0,,
direct_context,qwen3.6:35b-a3b,31,Bridgestone Bandag,known_kb_company,evidence_company,Bridgestone Bandag,1.0,,
direct_context,qwen3.6:35b-a3b,31,Eaton Corp,known_kb_company,evidence_company,Eaton Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,31,Ecoplastic America Corporation,known_kb_company,evidence_company,Ecoplastic America Corporation,1.0,,
direct_context,qwen3.6:35b-a3b,31,Erdrich USA Inc,known_kb_company,evidence_company,Erdrich USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,31,Global Powertrain Systems LLC,known_kb_company,evidence_company,Global Powertrain Systems LLC,1.0,,
direct_context,qwen3.6:35b-a3b,32,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,33,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3.6:35b-a3b,33,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,qwen3.6:35b-a3b,33,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,qwen3.6:35b-a3b,34,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,34,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3.6:35b-a3b,34,Peerless-Winsmith Inc,known_kb_company,"evidence_company,answer_prose",Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,34,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,35,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3.6:35b-a3b,35,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,35,Novelis Inc,known_kb_company,evidence_company,Novelis Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,35,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,36,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,qwen3.6:35b-a3b,36,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3.6:35b-a3b,36,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3.6:35b-a3b,36,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
direct_context,qwen3.6:35b-a3b,36,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,36,JAC Products Inc,known_kb_company,evidence_company,JAC Products Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,36,Hyundai Industrial Co,known_kb_company,evidence_company,Hyundai Industrial Co.,1.0,,
direct_context,qwen3.6:35b-a3b,36,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3.6:35b-a3b,36,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3.6:35b-a3b,36,Inalfa Roof Systems Inc,known_kb_company,evidence_company,Inalfa Roof Systems Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,36,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,37,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3.6:35b-a3b,37,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,37,Novelis Inc,known_kb_company,evidence_company,Novelis Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,37,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,38,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,38,Enplas USA Inc,known_kb_company,evidence_company,Enplas USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,39,Ramack International LLC,misspelled_kb_company,"evidence_company,answer_prose",Racemark International LLC,0.9048,,
direct_context,qwen3.6:35b-a3b,40,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3.6:35b-a3b,40,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,40,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,40,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,40,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3.6:35b-a3b,41,Archer Aviation Inc,known_kb_company,evidence_company,Archer Aviation Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,41,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,42,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3:30b,1,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,qwen3:30b,1,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3:30b,1,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3:30b,1,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3:30b,1,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3:30b,1,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,qwen3:30b,1,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3:30b,1,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
direct_context,qwen3:30b,1,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
